1970726015	24	ambiguity	good=single/separate	This might have been a really nice day, a day when they’d managed to do some unalloyed good, but...
1970726015	25			It could be over now, at least for her.
1970726015	26	lexical	wave=	She made a little wave in Chris’ direction, for politeness’ sake.
1970726015	26	ambiguity	sea	She made a little wave in Chris’ direction, for politeness’ sake.
1970726015	27	lexical	slid	No matter that she probably didn’t see, probably wouldn’t have cared about the gesture one way or another even if she had, and slid out of the bar.
1970726015	27	ambiguity	out	No matter that she probably didn’t see, probably wouldn’t have cared about the gesture one way or another even if she had, and slid out of the bar.
1970726015	28			A blast of fresh, clean air greeted her and she stood there for a moment, looking at the lights of the town, at the darkness of the night sky dotted with stars above it, the noise of the celebration muted behind her.
1970726015	29	gender	they=feminine	She waited for a few minutes longer, but nothing happened, no one followed her, so she made her way back to the motel they were staying at.
1970726015	29	gender	were	She waited for a few minutes longer, but nothing happened, no one followed her, so she made her way back to the motel they were staying at.
1970726015	30			Though it didn’t seem unlikely she’d be spending the night there alone.
1970726015	31			Not that it mattered.
1970726015	32			It wasn’t as if she wanted Chris all to herself.
1970726015	33			But a little part of her, maybe.
1970726015	34			At least she’d be the one Chris would leave with in the morning.
1970726015	35			She couldn’t help wondering what Momma would think of her now.
1970726015	36			Whether what good she’d managed to do would go some way to counteract all the sins she’d perpetrated.
1970726015	37			All the sins that she’d committed in her heart, which Momma would have said were just as grave as the ones she’d actually birthed into the world.
1970726015	38			She… more and more, she just didn’t know what to believe, just hoped whatever was looking down on her could find some measure of grace in its heart for her.
1970726015	39			She crouched beside the bed, laid her crosses carefully on the sheets.
1970726015	40	reference	it=bed	She prayed on it.
1970726015	40	gender	it=feminine	She prayed on it.
1970726015	41			Prayed for herself, prayed for Chris who she was sure didn’t think she needed it, prayed for Sue who Carrie couldn’t help worrying thought that she didn’t deserve it.
1970726015	42	gender	them=feminine	In the end, she prayed for them.
1970726015	43	number	you=plural	"I was praying for you.
1970726015	44			Chris and Sue."
1970726015	45	lexical	measure	Prayed for Momma, all those long miles back in Chamberlain, a wish that she was doing well and maybe, maybe had found some measure of joy in her life that had always seemed to be absent for as long as she’d had Carrie hanging around her neck.
1970726015	45	ambiguity	of	Prayed for Momma, all those long miles back in Chamberlain, a wish that she was doing well and maybe, maybe had found some measure of joy in her life that had always seemed to be absent for as long as she’d had Carrie hanging around her neck.
1970726015	46			She jumped as the motel room door clicked behind her.
1970726015	47	reference	it=door	It shut.
1970726015	47	gender	it	It shut.
1970726015	48			She’d been so lost in prayer.
1970726015	49	reference	it=door	She hadn’t even noticed it open.
1970726015	49	gender	it	She hadn’t even noticed it open.
1970726015	50			“I can leave again if you’d prefer.
1970726015	51			If you want some more time to… do all that in peace,” Chris said from behind her.
1970726015	52	reference	them=crosses	“No, it’s alright,” she said, quickly gathering them up, wrapping them in the towel in which she kept them and laying it carefully back in her bag.
1970726015	52	gender	them	“No, it’s alright,” she said, quickly gathering them up, wrapping them in the towel in which she kept them and laying it carefully back in her bag.
1970726015	53	gender	propped	She turned around to see Chris propped up against the wall, a smirk on her face that was slightly soft around the edges.
1970726015	54			Or maybe she was just more drunk than Carrie had thought.
1970726015	55	gender	surprised=feminine	“I’m surprised to see you back so early.”
1970726015	56	ellipsis	or=	Or at all, she couldn’t help thinking.
1970726015	57	ellipsis	that=the	If any of that made it into her voice, Chris didn’t seem to notice as she shrugged and said, “Just wanted to make sure you were okay.”
1970726015	58	ellipsis	had=noticed	Or if Chris had, she ignored it.
1970726015	58	reference	it=the	Or if Chris had, she ignored it.
1970726015	59	gender	them=feminine	Which was, if still not completely typical for them, not something that had come to be unusual in their post-Sue truce.
1970726015	59	gender	their	Which was, if still not completely typical for them, not something that had come to be unusual in their post-Sue truce.
1970726015	60	gender	them=feminine	Covering over the little things that might cause tension between them; not reacting to every little thing as if it might be a mortal insult.
1970726015	61	gender	Chris'	And it really wasn’t Chris’ fault that Carrie was feeling… prickly tonight.
1970726015	62			Not that she was really even feeling that anymore, a warm feeling flooding her chest at the surprisingly unguarded look of care on Chris’ face.
1970726015	63			“I’m fine,” Carrie said, smiling up at her, then got to her feet.
1970726015	64	lexical	got	“Just got a little much for me.
1970726015	64	ambiguity	a	“Just got a little much for me.
1970726015	65			All the crowd and attention, you know?”
1970726015	66	lexical	pushed	Chris pushed off the wall and sauntered closer, before hesitating and coming to a halt a few feet away.
1970726015	66	ambiguity	off	Chris pushed off the wall and sauntered closer, before hesitating and coming to a halt a few feet away.
1970726015	67			“Does it help?
1970726015	68			The praying?
1970726015	69			Do you think that your…” she waved in the air before pointing upwards.
1970726015	70			“Comes from up there?”
1970726015	71			Carrie pressed her lips together and searched Chris’ face for any hint of mockery.
1970726015	72	gender	them=feminine	The situation between them had been a lot better since the knife murders, but she couldn’t help the instinctive worry.
1970726015	73			But there seemed to be nothing there but honest curiosity.
1970726015	74			Carrie couldn’t help letting her eyes drift down a degree to focus on Chris’ lips.
1970726015	75			Her lipstick was barely smudged.
1970726015	76			Not that it meant anything, of course, but Carrie couldn’t help feeling a bit better anyway.
1970726015	77			Not that there was a reason for her to feel that way either, and even acknowledging that much made guilt twist in her stomach.
1970726015	78			Chris was Sue’s and whoever else she chose, but not Carrie’s, not in any way.
1970726015	79			And Carrie was Sue’s in any case.
1970726015	80			She had no right to feel anything about what Chris did, and she couldn’t let herself think otherwise.
1970726015	81	lexical	she	Realising that she’d just sat there staring for far too long, she flushed, doubtless ugly and blotchy, and did her best to remember what Chris had asked her.
1970726015	81	ambiguity	flushed=she	Realising that she’d just sat there staring for far too long, she flushed, doubtless ugly and blotchy, and did her best to remember what Chris had asked her.
1970726015	82			“Talking to Him, confessing my sins, does make me feel better.
1970726015	83			And if He did create everything, then he also must have created me, and there has to be a reason for my powers.
1970726015	84			It… it helps me carry on, despite, y’know, things.”
1970726015	85	gender	them=feminine	Things like how they had to continually keep on the move, keeping one eye over their shoulder just in case the government caught up with them again.
1970726015	85	gender	they=feminine	Things like how they had to continually keep on the move, keeping one eye over their shoulder just in case the government caught up with them again.
1970726015	86			Chris scuffed the floor with one foot, looking down.
1970726015	87			“Would you mind if I joined you just this once?
1970726015	88			Just to try things out?”
1970726015	89			Carrie stared at her, but Chris didn’t seem to be mocking her.
1970726015	90			“Sure,” she said, taking her things out again and scuttling over to make room.
1970726015	91			As Chris knelt down next to her, she couldn’t help being acutely aware that this was what Sue had used to do with her, back before she left.
1970726015	92			Back in the days when it sometimes felt like stifled anger and jealousy might rise up and crush her sometimes.
1970726015	93			Back when Chris’ presence on their eternal road trip seemed like the bane of her life.
1970726015	94			It didn’t feel like that any more.
1970726015	95	lexical	laced	She knelt in front of her bed and laced her fingers together, lowering her head.
1970726015	95	ambiguity	her	She knelt in front of her bed and laced her fingers together, lowering her head.
1970726015	96			Out of the corner of her eyes, she saw Chris follow suit.
1970726015	97			Silently, she prayed that Chris find whatever peace she sought, asking the Lord to reach out to her and, well.
1970726015	98			She was sure that the Bible — or at least her mother — would have had things to say about the way that Chris lived her life, but she wasn’t hurting anyone these days and honestly tried her best to help people, and wasn’t that more important anyway?
1970726015	99			It seemed like it should be.
1970726015	100			She opened her eyes a few minutes later and looked at Chris, which seemed the signal Chris had been looking for to do the same.
1970726015	101	reference	it=praying	“Did it help?” Carrie asked.
1970726015	102			“I don’t know.
1970726015	103			Maybe?”
1970726015	104			She hesitated for a moment.
1970726015	105	lexical	hurt=	“Not sure it’s my kind of thing in general, but I don’t think it hurt.
1970726015	105	ambiguity	bruise	“Not sure it’s my kind of thing in general, but I don’t think it hurt.
1970726015	106			This time at least.”
1970726015	107			She rolled easily to her feet and offered Carrie a hand.
1970726015	108	gender	thank	“Thanks, I guess.”
1970726015	109			Carrie took her hand and pulled herself up, a strange humming energy under her skin as she did so.
1970726015	110			This had been something she’d only shared with Sue before, and she’d never been quite certain how much Sue was humouring her the times when she’d joined her.
1970726015	111			Not that she thought Sue would lie to her, but… she’d been afraid to ask, to prod further, in case she got an answer she didn’t like.
1970726015	112			This, with Chris… well, she couldn’t pretend that it was anything other than what it was:
1970726015	113	lexical	trying	Chris trying on faith to see if it fit.
1970726015	113	ambiguity	on	Chris trying on faith to see if it fit.
1970726015	114			But she also couldn’t say it was anything other than completely honest.
1970726015	116			It really shouldn’t affect her as much as it did, but…
1970726015	117			“No problem,” Chris drawled, a half smile on her lips that seemed too real for Chris’ usual studied cynicism, her eyes dark and knowing this close.
1970726015	118			Near enough that Carrie could feel the breath wash against her face, could smell the beer on it, something that shouldn’t be enticing, but…
1970726015	119			She had the sudden impulse to tilt forwards and kiss Chris, to muss that lipstick, smear it over her face.
1970726015	120			To do the things that she’d been worried Chris would do at the bar.
1970726015	121			She couldn’t be there any longer, she shouldn’t.
1970726015	122			Jesus would be so disappointed in her.
1970726015	123	lexical	stow=ide	She ducked down again, away from Chris, gathering up her crosses and holy objects and starting to stow them away.
1970726015	123	ambiguity	vs	She ducked down again, away from Chris, gathering up her crosses and holy objects and starting to stow them away.
1970726015	124			She dawdled while packing them away until she heard Chris move away, and she wasn’t sure whether or not she was disappointed by that.
1970726015	125	ellipsis	wasn't=she	She wasn’t, she told herself fiercely.
1970726015	125	lexical	was	She wasn’t, she told herself fiercely.
1970726015	125	ambiguiy	not	She wasn’t, she told herself fiercely.
1970726015	126			She wasn’t disappointed at all.
1970726015	127			Still, sleep took a long time to arrive that night and Sue seemed further away than ever.
1970726015	128			“It still seems a little unreal having each day be so much like the last.
1970726015	129			Well, apart from my days off and I always seem to have more than enough to do then as well.”
1970726015	130			Sue’s voice crackles electronically, the hum of countless miles making it hard to pretend that she’s there with Carrie, even with eyes screwed shut and Carrie doing her best to send her imagination into overdrive.
1970726015	131			These weekly calls always made her feel a little melancholy, though she’d never mention that.
1970726015	132			Certainly not to Sue.
1970726015	133	lexical	doing	“But you’re doing better now?
1970726015	133	ambiguity	better=make	“But you’re doing better now?
1970726015	134			Sleeping the night through?”
1970726015	135			Sue sighed, though it sounded fond.
1970726015	136			Carrie hoped.
1970726015	137			“You don’t need to worry about me so much.”
1970726015	138	ellipsis	do=worry	I really do, was Carrie’s first thought.
1970726015	138	lexical	about	I really do, was Carrie’s first thought.
1970726015	138	ambiguity	Sue	I really do, was Carrie’s first thought.
1970726015	139			You’re half my world.
1970726015	140	gender	them=feminine	But that was a bad thought, part of why Sue had left them behind.
1970726015	141	lexical	put	Carrie had put so much on her that she’d needed to get away.
1970726015	141	ambiguity	so	Carrie had put so much on her that she’d needed to get away.
1970726015	142			It made Carrie worry if she had learned too well from Momma that way, making someone so much the centre of her world that they could suffocate from the weight of it, the way she’d sometimes felt about Momma.
1970726015	143	ellipsis	try	“I’ll try not to,” she replied lamely, worrying that she was doing something bad again.
1970726015	144			It was such a balancing act, trying to avoid the pitfalls that everyone else seemed to navigate so easily.
1970726015	145			She tried to ignore the part of her that wanted to blame Chris and Sue both for the fact that she hadn’t had the chance to learn growing up.
1970726015	146	reference	it=blame	That was all in the past, and there was no point hanging onto it, however hard it seemed to be to let go at times;
1970726015	147			however often it seemed to sneak right back into her pockets when she wasn’t looking.
1970726015	148			“I don’t mind, really,”
1970726015	149			Sue was saying.
1970726015	150			“I might have made some friends here, but none like you or Chris.”
1970726015	151			Friends.
1970726015	152			A new life, one separate from Carrie, one that seemed more and more permanent with every passing week.
1970726015	153			Of course it’d be so easy for Sue, who’d never had to struggle to be accepted.
1970726015	154			But no, it wasn’t fair to think like that.
1970726015	155			Sue deserved the best, even — especially — if that was apart from Carrie.
1970726015	156			“Do you think you’re any closer to figuring things out?” she asked anyway, because she couldn’t not.
1970726015	157			Sue sighed, a harsh crackle over the phone, then was silent for what felt like forever.
1970726015	158			“I don’t know, Carrie, I really don’t know.
1970726015	159	gender	two	I… when I was with the two of you, there just wasn’t any space to think about what I needed.
1970726015	160	gender	sulking=feminine	I’m not saying it was either of your faults, but if it wasn’t Chris sulking or snapping at you, then it was you being too quiet or yelling at her.”
1970726015	160	gender	snapping=feminine	I’m not saying it was either of your faults, but if it wasn’t Chris sulking or snapping at you, then it was you being too quiet or yelling at her.”
1970726015	160	gender	quiet=feminine	I’m not saying it was either of your faults, but if it wasn’t Chris sulking or snapping at you, then it was you being too quiet or yelling at her.”
1970726015	161			A sharp pang went through her at the thought of causing Sue pain, and she covered the bottom of the phone just in case any stray snuffles made their way out.
1970726015	162	gender	they=feminine	It wasn’t as though she could deny what they’d put Sue through, and she hardly needed to lay any more on Sue’s shoulders.
1970726015	163			“We’re better now,” she said quietly when she had control of her voice again.
1970726015	164	gender	glad=feminine	“And I’m glad to hear that, truly I am, but…”
1970726015	165			She trailed off again.
1970726015	166			“So, how is Chris, anyway?”
1970726015	167			Chris.
1970726015	168			That was another weighty thought that Carrie was trying to avoid.
1970726015	169	lexical	flush=	Ever since that night when Chris had joined her for prayer, it seemed even odds as to whether Carrie would flush when looking at her, or stumble over her words for no good reason.
1970726015	169	ambiguity	flush	Ever since that night when Chris had joined her for prayer, it seemed even odds as to whether Carrie would flush when looking at her, or stumble over her words for no good reason.
1970726015	170			It wasn’t like there hadn’t been… moments before, but nothing like this.
1970726015	171			Nothing that she couldn’t ignore.
1970726015	172			She hadn’t done anything wrong, she hadn’t, but she knew, even if no one else did, that the sin of envy, of lust, had taken root in her soul.
1970726015	173	reference	it=sin	No matter how much she prayed for it to be lifted from her.
1970726015	173	lexical	of	No matter how much she prayed for it to be lifted from her.
1970726015	173	ambiguity	envy	No matter how much she prayed for it to be lifted from her.
1970726015	174			Luckily, Chris hadn’t so much as commented on her new skittishness, for which Carrie was profoundly grateful, though she didn’t know how much longer it could last.
1970726015	175			And the guilt lay heavily upon her, her constant bed companion at night.
1970726015	176			Sue deserved to know, she decided wretchedly, despite having promised herself at least a dozen times beforehand that she would keep as far away from the topic as possible, that she didn’t need to burden Sue with this… nonsense running through her head.
1970726015	177	ellipsis	did=burden	But she did.
1970726015	177	lexical	Sue	But she did.
1970726015	177	ambiguity	did	But she did.
1970726015	178	ellipsis	did=burden	She really, really did.
1970726015	178	lexical	Sue	She really, really did.
1970726015	178	ambiguity	did	She really, really did.
1970726015	179			“I almost kissed Chris a few days ago,” she admitted miserably.
1970726015	180			“Oh,” Sue said.
1970726015	181			Carrie couldn’t see her, couldn’t feel her to see how she was reacting, but her stomach lurched in the following pause, fearing the worst.
1970726015	182			“That’s…” Sue finally said.
1970726015	183			“I thought something might be wrong, but I didn’t think…
1970726015	184			You and Chris are free to do what you want, of course.”
1970726015	185			She didn’t really sound like she meant it though.
1970726015	186			“I didn’t actually do anything.
1970726015	188			It’s just… I’d have felt bad if I didn’t tell you.
1970726015	189			I’m sorry if I hurt you, or I did something wrong.
1970726015	190	ellipsis	to=to	I didn’t mean to!”
1970726015	191			Carrie heard the pitch of her voice rise almost like it was happening to someone else as the gnawing inside her stomach spread to her chest; a fluttering panicking thing.
1970726015	192			Sue’s tone switched immediately to something rhythmic and calming.
1970726015	193			“Of course you didn’t do anything wrong, Carrie.
1970726015	194			Listen to me, you didn’t do anything wrong.”
1970726015	195			Gulping a bit, Carrie let Sue’s voice soothe her.
1970726015	196	gender	thank	“Thank you, Sue.
1970726015	197	lexical	put	I’m sorry, I didn’t mean to put that on you,” she tried, even as she wasn’t sure how convincing she was.
1970726015	197	ambiguity	that	I’m sorry, I didn’t mean to put that on you,” she tried, even as she wasn’t sure how convincing she was.
1970726015	198			As convincing as she felt she should be.
1970726015	199	lexical	load=	After all, wasn’t having this kind of load put on her why she had left in the first place?
1970726015	199	ambiguity	cargo	After all, wasn’t having this kind of load put on her why she had left in the first place?
1970726015	199	lexical	vs	After all, wasn’t having this kind of load put on her why she had left in the first place?
1970726015	199	ambiguity	burden	After all, wasn’t having this kind of load put on her why she had left in the first place?
1970726015	200			“It’s… I know this is difficult for you, Carrie.
1970726015	201	gender	glad=feminine	And I’m glad you told me.
1970726015	202			Even if nothing happened, not yet at least.
1970726015	203	gender	glad=feminine	It’s… I’m glad you’re getting on with her.”
1970726015	204			But despite Sue’s words, she rang off quickly after that, letting the quarters Carrie had fed into the payphone clatter into the receptacle.
1970726015	205	lexical	pick	Carrie wondered if she’d pick up next week at all.
1970726015	205	ambiguity	up=lift	Carrie wondered if she’d pick up next week at all.
1463604908	1			The Deal
1463604908	2			Written by The Researcher
1463604908	3	lexical	bank=bank	Mary Jane looked at the peculiar bank through the window and felt a bit anxious.
1463604908	3	ambiguity	of	Mary Jane looked at the peculiar bank through the window and felt a bit anxious.
1463604908	4			She had just come from there and decided to grab a coffee while she waited.
1463604908	5	lexical	paper=newspaper/paper	She got distracted with her buzzing surroundings while trying to read a paper.
1463604908	5	ambiguity	vs	She got distracted with her buzzing surroundings while trying to read a paper.
1463604908	6			She had always loved New York with its buzzing vibe, and old, beautiful buildings, but now the Big Apple had become a place that increased her anxiety.
1463604908	7			She thought about ordering another coffee to try and read the paper again but decided that double caffeine would do her no good.
1463604908	8			Then she saw a familiar figure walking towards the coffee shop.
1463604908	9	reference	it	It was the figure of Taylor.
1463604908	10	gender	snooty=feminine	Taylor was a snooty city councilperson with long legs and arms.
1463604908	10	gender	councilperson=feminine	Taylor was a snooty city councilperson with long legs and arms.
1463604908	11	gender	chair=feminine	"Taylor had become the chair of the council so quickly." - Mary thought.
1463604908	12			Mary gulped.
1463604908	13	gender	happy=feminine	Taylor did not look very happy.
1463604908	14	gender	elegant=feminine	And that peeved face just made Taylor look even more elegant.
1463604908	15			“Always carrying a nice designer bag --
1463604908	16			and a cigarette between her lips” Mary thought.
1463604908	17			Taylor was carrying what looked like to be a wrapped package.
1463604908	18	lexical	case=process/bag/purse	Probably a new case for her, Mary was sure of it.
1463604908	18	ambiguity	vs	Probably a new case for her, Mary was sure of it.
1463604908	19			Mary glanced at her own reflection.
1463604908	20			She was not as elegant as Taylor, but she was a friendly person.
1463604908	21	gender	fiendly=feminine	Friendly but with a strong will.
1463604908	22			Her friends saw her as a colorful, funny businessperson.
1463604908	23	lexical	think	But she didn't think much of it.
1463604908	23	ambiguity	much	But she didn't think much of it.
1463604908	23	reference	of	But she didn't think much of it.
1463604908	24			She wasn't into bussiness.
1463604908	25			She was a researcher.
1463604908	26	lexical	head=body	Her research group has been growing and she was the head of it.
1463604908	26	ambiguity	part	Her research group has been growing and she was the head of it.
1463604908	27			At times, she wasn't sure about being the head of the group.
1463604908	28	lexical	to	"For sure I don't have a big one on me?" - she thought.
1463604908	28	ambiguity	have	"For sure I don't have a big one on me?" - she thought.
1463604908	29	lexical	had	But not even a strong willed person like her was prepared for what Taylor had in store today.
1463604908	29	ambiguity	in	But not even a strong willed person like her was prepared for what Taylor had in store today.
1463604908	30			As Mary stepped outside and Taylor came closer, she could see the wet glint in her eye.
1463604908	31			Mary was appreshensive of what was coming.
1463604908	32			She felt anxious again.
1463604908	33			"Hello Mary," said Taylor with a charming glare that reminded Mary of an elegant giraffe.
1463604908	34			“Hi Taylor”, Mary said, noting that Taylor’s cigarette was unlit.
1463604908	35	gender	nervous=feminine	"Look, I know it has been tough for you, but I am starting to get a little bit nervous.
1463604908	36			Where’s the money?"
1463604908	37	lexical	paper=newspaper/paper	Mary looked down to the paper she had been working on for the past few weeks.
1463604908	37	ambiguity	vs	Mary looked down to the paper she had been working on for the past few weeks.
1463604908	38			“I’m a researcher, not a politician.” - she thought.
1463604908	39			It was time to stop lying to Taylor.
1463604908	40	lexical	bank=bank	"Taylor, I went to the bank this morning..." she started.
1463604908	40	ambiguity	of	"Taylor, I went to the bank this morning..." she started.
1463604908	41			"But I… I don't have all the funds ..." she said.
1463604908	42			Taylor glared.
1463604908	43	gender	surprised=feminine	"Why am I not surprised?"
1463604908	44			Mary lowered her head.
1463604908	45	gender	both=feminine	Both were in silence for what seemed to be an eternity for Mary.
1463604908	46	lexical	bag=pack	Taylor opened the bag.
1463604908	46	ambiguity	vs	Taylor opened the bag.
1463604908	47	lexical	match=pairing	She was looking for a match.
1463604908	47	ambiguity	couple	She was looking for a match.
1463604908	48			“Mary, you can’t keep doing this” - said Taylor in a softer voice.
1463604908	49	lexical	regarded=considered	Mary regarded Taylor's long arms and brown hair.
1463604908	49	ambiguity	vs	Mary regarded Taylor's long arms and brown hair.
1463604908	50	gender	tall=feminine	"How could Taylor be so tall?" - she thought.
1463604908	51			"Give me more time, Taylor"
1463604908	52			"What about your group?" - said Taylor while lighting up her cigarette.
1463604908	53			"I can't take money from the funding!"
1463604908	54			"Why not?
1463604908	55	lexical	head=body	Aren’t you the head of it!" - Taylor was starting to getting upset again
1463604908	55	ambiguity	part	Aren’t you the head of it!" - Taylor was starting to getting upset again
1463604908	55	reference	vs	Aren’t you the head of it!" - Taylor was starting to getting upset again
1463604908	55	gender	leader	Aren’t you the head of it!" - Taylor was starting to getting upset again
1463604908	56			Mary reached into her pocket.
1463604908	57			"Here's all I have for now..." - said Mary while handing her a few quids.
1463604908	58	gender	worried=feminine	Taylor looked worried.
1463604908	59	ellipsis	more=time	"I don't know how much more I can buy, Mary…”
1463604908	59	lexical	I	"I don't know how much more I can buy, Mary…”
1463604908	59	ambiguity	can	"I don't know how much more I can buy, Mary…”
1463604908	60			"Whatever you can..." - said Mary
1463604908	61			“We'll figure it out…”
1463604908	62			Taylor let out a long sigh.
1463604908	63			"Happy birthday, Mary" - said Taylot while giving her the present.
1463604908	64			“Thanks...” - said Mary almost in a whisper -
1463604908	65			“And thanks for the phone case.
1463604908	66	ellipsis	one=case	I knew you'd remember I needed a new one.
1463604908	66	gender	new=feminine	I knew you'd remember I needed a new one.
1463604908	66	gender	one=feminine	I knew you'd remember I needed a new one.
1463604908	67	reference	it	It’s very nice indeed”.
1463604908	67	gender	=	It’s very nice indeed”.
1463604908	67	gender	the	It’s very nice indeed”.
1463604908	68	lexical	case=process/bag/purse	“How do you know it is a case?”
1463604908	68	ambiguity	vs	“How do you know it is a case?”
1463604908	69			"You keep complaining my phone is caseless" - said Mary
1463604908	70	gender	they	They looked at each other and smiled.
1463604908	70	gender	=	They looked at each other and smiled.
1463604908	71	gender	they	They have been friends for so long.
1463604908	71	gender	=	They have been friends for so long.
1463604908	72	lexical	case=process/bag/purse	Taylor started to walk away leaving Mary lost in thought with her new case.
1463604908	72	ambiguity	vs	Taylor started to walk away leaving Mary lost in thought with her new case.
1463604908	73	gender	fair	Taylor was trying to be fair.
1463604908	74			Mary knew that.
1463604908	75	lexical	hold	But she could not hold the city council forever.
1463604908	75	ambiguity	the	But she could not hold the city council forever.
1463604908	76			And Mary knew that too.
3568437995	1			The Road to Oz
3568437995	2	lexical	queer	3. A Queer Village
3568437995	2	ambiguity	village=a	3. A Queer Village
3568437995	3			Button-Bright took the shaggy man's hand willingly; for the shaggy man had the Love Magnet, you know, which was the reason Button-Bright had loved him at once.
3568437995	4	lexical	party=group	They started on, with Dorothy on one side, and Toto on the other, the little party trudging along more cheerfully than you might have supposed.
3568437995	4	ambiguity	of	They started on, with Dorothy on one side, and Toto on the other, the little party trudging along more cheerfully than you might have supposed.
3568437995	5	lexical	queer	The girl was getting used to queer adventures, which interested her very much.
3568437995	5	ambiguity	adventures=gay	The girl was getting used to queer adventures, which interested her very much.
3568437995	6			Wherever Dorothy went Toto was sure to go, like Mary's little lamb.
3568437995	7			Button-Bright didn't seem a bit afraid or worried because he was lost, and the shaggy man had no home, perhaps, and was as happy in one place as in another.
3568437995	8			Before long they saw ahead of them a fine big arch spanning the road, and when they came nearer they found that the arch was beautifully carved and decorated with rich colors.
3568437995	9			A row of peacocks with spread tails ran along the top of it, and all the feathers were gorgeously painted.
3568437995	10			In the center was a large fox's head, and the fox wore a shrewd and knowing expression and had large spectacles over its eyes and a small golden crown with shiny points on top of its head.
3568437995	11			While the travelers were looking with curiosity at this beautiful arch there suddenly marched out of it a company of soldiers—only the soldiers were all foxes dressed in uniforms.
3568437995	12			They wore green jackets and yellow pantaloons, and their little round caps and their high boots were a bright red color.
3568437995	13			Also, there was a big red bow tied about the middle of each long, bushy tail.
3568437995	14			Each soldier was armed with a wooden sword having an edge of sharp teeth set in a row, and the sight of these teeth at first caused Dorothy to shudder.
3568437995	15			A captain marched in front of the company of fox-soldiers, his uniform embroidered with gold braid to make it handsomer than the others.
3568437995	16			Almost before our friends realized it the soldiers had surrounded them on all sides, and the captain was calling out in a harsh voice:
3568437995	17	number	Surrender=plural	"Surrender!
3568437995	18			You are our prisoners."
3568437995	19			"What's a pris'ner?" asked Button-Bright.
3568437995	20			"A prisoner is a captive," replied the fox-captain, strutting up and down with much dignity.
3568437995	21			"What's a captive?" asked Button-Bright.
3568437995	22			"You're one," said the captain.
3568437995	23			That made the shaggy man laugh
3568437995	24			"Good afternoon, captain," he said, bowing politely to all the foxes and very low to their commander.
3568437995	25			"I trust you are in good health, and that your families are all well?"
3568437995	26			The fox-captain looked at the shaggy man, and his sharp features grew pleasant and smiling.
3568437995	27			"We're pretty well, thank you, Shaggy Man," said he; and Dorothy knew that the Love Magnet was working and that all the foxes now loved the shaggy man because of it.
3568437995	28			But Toto didn't know this, for he began barking angrily and tried to bite the captain's hairy leg where it showed between his red boots and his yellow pantaloons.
3568437995	29			"Stop, Toto!" cried the little girl, seizing the dog in her arms.
3568437995	30			"These are our friends."
3568437995	31			"Why, so we are!" remarked the captain in tones of astonishment.
3568437995	32			"I thought at first we were enemies, but it seems you are friends instead.
3568437995	33			You must come with me to see King Dox."
3568437995	34			"Who's he?" asked Button-Bright, with earnest eyes.
3568437995	35			"King Dox of Foxville; the great and wise sovereign who rules over our community."
3568437995	36			"What's sov'rin, and what's c'u'nity?" inquired Button-Bright.
3568437995	37			"Don't ask so many questions, little boy."
3568437995	38			"Why?"
